movie_id,title,overview,genre_ids,split
1221,Angels with Dirty Faces,Childhood chums Rocky Sullivan and Jerry Connelly grow up on opposite sides of the fence: Rocky matures into,"[80, 18]",test
1256,The Passion of the Christ,A graphic portrayal of the last twelve,[18],test
9620,Blackhat,"Nicholas Hathaway, a furloughed convict, and his American and Chinese partners hunt a high-level cybercrime network from Chicago to Los Angeles to Hong Kong to","[80, 53, 28]",test
5287,Barefoot,"The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He takes","[35, 18, 10749]",test
2645,Alien: Romulus,"While scavenging the deep ends of a derelict space station, a group of young space","[27, 878]",test
8601,Mean Girls,"New student Cady Heron is welcomed into the top of the social food chain by the elite group of popular girls called ‘The Plastics,’ ruled by the conniving queen bee Regina George and her minions Gretchen and Karen. However, when Cady makes the major misstep of falling for Regina’s",[35],test
2568,Irreversible,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist. Because some acts,"[18, 53, 80]",test
8171,Franklyn,"Set between the parallel worlds of contemporary London and the futuristic faith dominated metropolis of Meanwhile City, Franklyn weaves a tale of four souls,","[14, 53, 18]",test
9547,Open Water,Two divers are left out at sea without a boat. There’s nothing,"[27, 53]",test
2384,"The Good, the Bart, and the Loki",Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of,"[16, 35, 10751]",test
6491,Vantage Point,"During an historic counter-terrorism summit in Spain, the President of the United States is struck down by an assassin's bullet. Eight strangers have a perfect view of the kill, but","[18, 28, 53, 80]",test
7684,Every Which Way but Loose,"Philo Beddoe is your regular, easygoing, truck-driving guy. He's also the best bar-room brawler west of the Rockies. And he lives with a 165-pound orangutan named Clyde. Like other guys, Philo finally falls","[28, 35, 12, 10749, 18]",test
4330,Pooh's Heffalump Movie,"Who or what exactly is a Heffalump? The lovable residents of the Hundred Acre Wood -- Winnie the Pooh, Rabbit, Tigger, Eeyore, Kanga and the rest of the pack -- embark on a journey","[10751, 16, 35, 14]",test
2210,Labyrinth,"When Sarah is forced to babysit her half-brother Toby, she inadvertently summons the Goblin King who whisks Toby away to his castle at the center of a labyrinth.","[12, 10751, 14]",test
1332,Batman: Mask of the Phantasm,"Andrea Beaumont leaves her father to return to Gotham, rekindling an old romance with Bruce Wayne. At the same time, a mysterious figure begins to hunt down Gotham's","[28, 16, 80, 9648, 18]",test
2861,This Boy's Life,"When a son and mother move to Seattle in hopes for a better life, the mother meets a seemingly polite man. Things go south when the",[18],test
7870,Valhalla Rising,"Scandinavia, 1,000 AD. For years, One Eye, a mute warrior of supernatural strength, has been held prisoner by the Norse chieftain Barde. Aided by Are, a boy slave, One Eye slays his captor and together he and Are escape, beginning a journey into the heart of darkness. On their flight,","[12, 18, 28, 14]",test
813,Divines,"In a ghetto where religion and drug trafficking rub shoulders, Dounia has a lust for power and success. Supported by Maimouna, her best friend, she",[18],test
4858,Anna Karenina,"In Imperial Russia, Anna, the wife of the officer Karenin, goes to Moscow to visit her brother. On the way, she meets the charming","[18, 10749, 36]",test
4637,Danny Collins,An ageing hard-living 1970s rock star decides to change his life when,"[10402, 35, 18]",test
4591,The Girl in the Fog,A gripping and chilling thriller that brings us to a hazy mountain village,"[9648, 53, 80]",test
9045,Trespass Against Us,"Three generations of the rowdy Cutler family live as outlaws in some of Britain's richest countryside – hunting hares, ram-raiding stately homes, and taunting the police. Struggling to retain a way of life fast","[28, 80, 18]",test
8481,Paradise Hills,"A young woman is sent to Paradise Hills to be reformed, only","[14, 878, 53]",test
2302,Mask,A significantly deformed but highly intelligent teenage boy and his biker gang mother,[18],test
9943,Welcome Home,A couple try to repair their damaged union in an,"[53, 27]",test
8338,Dead Snow,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion,"[27, 35]",test
8262,Mission to Mars,When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an,"[878, 12, 18]",test
1764,Mudbound,"In the post–World War II South, two families are pitted against a barbaric social hierarchy",[18],test
9988,Halloween III: Season of the Witch,"A terrified toy salesman is mysteriously attacked, and at the hospital, babbles and clutches the year's most popular","[27, 878]",test
1603,The Secret Garden,A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years,"[18, 10751, 14]",test
9989,Poltergeist III,"Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and","[27, 53]",test
8535,1922,A simple yet proud rancher conspires to murder his wife,"[27, 80, 18, 9648, 53]",test
8708,Hitman: Agent 47,An assassin teams up with a woman to help her,"[28, 80, 53]",test
2858,Your Fault,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into,"[10749, 18]",test
8086,All Good Things,"Newly-discovered facts, court records and speculation are used to elaborate the true love story","[9648, 53, 10749]",test
6753,Security,"An ex-special services veteran, down on his luck and desperate for work, takes a job as a security guard at a run-down mall in a rough area of town. On his first night on the job, he opens the door to a distraught and desperate young","[28, 53, 80]",test
2722,The Man Who Knew Infinity,"Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where","[18, 36]",test
6178,Cobweb,"Eight year old Peter is plagued by a mysterious, constant tapping from inside his bedroom wall—one that his parents insist is all",[27],test
57,The Quintessential Quintuplets Movie,"When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls","[16, 35, 10749]",test
4650,Coma,When relatively healthy patients begin having 'complications' during simple operations and ending up in,"[53, 9648]",test
3683,Rescue Dawn,A US Fighter pilot's epic struggle of survival after being shot,"[12, 18, 10752]",test
7963,Journey to the Center of the Earth,"On a quest to find out what happened to his missing brother, a scientist, his nephew and","[28, 878, 12, 35, 10751]",test
2275,The Names of Love,"Bahia Benmahmoud, a free-spirited young woman, has a particular way of seeing political engagement, as she doesn't hesitate to sleep with those who don't agree with her to convert them to her cause - which is a lot of people, as all right-leaning people","[18, 35, 10749]",test
8384,Elvis & Nixon,"In 1970, a few days before Christmas, Elvis Presley showed up on the White House lawn","[18, 35, 36]",test
2126,Lights Out,"A woman prepares for bed, but realizes that",[27],test
4528,Last Flag Flying,"Thirty years after serving together in the Vietnam War, Larry, Sal and Richard reunite for a different type of mission: to bury Doc's son, a young Marine killed in Iraq. Forgoing the burial, the trio","[18, 35]",test
8652,The Riot Club,Two first-year students at Oxford University join a secret society and learn that,[18],test
5581,Greta,"A young woman returns a lonely widow’s lost purse, leading to an unlikely relationship between the","[9648, 53, 18]",test
7976,Alien Nation,"A few years from now, Earth will have the first contact with an alien civilization. These","[878, 80, 53]",test
452,Roman Holiday,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American","[10749, 35, 18]",test
9321,Captive State,"Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood","[878, 28, 53]",test
2136,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the","[878, 28, 12, 53]",test
5207,Ninja: Shadow of a Tear,"Fight everyone and trust no one: it's the code of survival practiced by martial-arts master Casey Bowman after his life of domestic bliss is shattered by a savage act of violence. Vowing revenge, the fearless American stealthily tracks the killer from Osaka to Bangkok to Rangoon with the help of a wise and crafty sensei. His only clues: a series of victims whose necks bear the distinctive mark of strangulation by barbed wire. Fighting to avenge as well as to survive, Casey must sharpen","[28, 80, 53]",test
3373,Emma.,"In 1800s England, a well-meaning but selfish young woman","[35, 10749, 18]",test
4361,Wild Rose,"A young Scottish singer, Rose-Lynn Harlan, dreams of making it as","[10402, 35, 18]",test
8255,Sudden Death,When a man's daughter is suddenly taken during a championship hockey game – with the captors demanding a billion dollars by game's,"[28, 18, 53, 80]",test
9020,The Town that Dreaded Sundown,A masked maniac terrorizes the same small community where a,"[53, 27]",test
9744,The Dead Don't Die,"In the sleepy town of Centerville, the lives of a","[35, 27, 14, 878]",test
1291,Prison Break: The Final Break,"Prison Break: The Movie. Michael and Sara wed, but the happiness is short-lived when the Feds apprehend her for the murder","[28, 18, 53]",test
4674,Fantomas Unleashed,In the second episode of the trilogy Fantômas kidnaps distinguished scientist professor Marchand with the aim to develop a super,"[35, 80, 12, 14]",test
3253,Say Anything...,"Lloyd, an eternal optimist, seeks to capture the heart of Diane, an unattainable high school beauty and straight-A student. He surprises just about everyone-including himself-when","[10749, 35, 18]",test
2587,"Ruby Gillman, Teenage Kraken","Ruby Gillman, a sweet and awkward high school student, discovers she's a direct descendant of the warrior kraken queens. The kraken are sworn to protect the oceans of","[16, 10751, 14, 35]",test
5753,Harold & Kumar Go to White Castle,"Nerdy accountant Harold and his irrepressible friend, Kumar, get stoned watching television and find themselves utterly bewitched by a commercial for White Castle. Convinced there must be one nearby, the two set out on","[35, 12]",test
7793,Kin,"A young boy finds a powerful otherworldly weapon, which he uses to save his older adoptive brother from a crew of","[878, 28, 12, 53]",test
8698,Stuck Together,"Seven families live in the Parisian apartment building at 8, Rue de l’Humanite - and they didn’t escape to the countryside at",[35],test
2524,"Are You There God? It's Me, Margaret.","When her family moves from New York City to New Jersey, an","[35, 18]",test
8467,Mars Needs Moms,"When Martians suddenly abduct his mom, mischievous Milo rushes to","[12, 16, 10751]",test
8225,12 Feet Deep,Two sisters are trapped under the fiberglass cover of an Olympic sized public pool,[53],test
7360,Short Circuit 2,Robot Johnny 5 moves to the city to help his friend Ben Jahrvi with his toy manufacturing,"[35, 10751, 878, 18]",test
7800,The Inbetweeners 2,"Neil, Will and Simon receive an invite from Jay to join him in Australia whilst on his gap year, who promises them it’s ”the sex capital of the world”. With their lives now rather dull compared to their hedonistic school days and legendary lads holiday, it’s an offer they can’t refuse.",[35],test
7262,Unknown Origins,"In Madrid, Spain, a mysterious serial killer ruthlessly murders his victims by recreating the first appearance of several comic book superheroes. Cosme, a veteran police inspector who is about to","[18, 53]",test
5690,The Vast of Night,"At the dawn of the space-race, two radio-obsessed teens discover a strange frequency over the airwaves in","[18, 9648, 878, 53]",test
1613,Hedwig and the Angry Inch,"Raised a boy in East Berlin, Hedwig undergoes a personal transformation in order to emigrate to the U.S.,","[35, 10402, 18]",test
1054,The Longest Day,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic","[10752, 28, 18]",test
9170,The Order,"For centuries, a secret Order of priests has existed within the Church. A renegade priest, Father Alex Bernier, is sent to Rome to investigate the mysterious death","[14, 27, 9648, 53, 10749, 18]",test
446,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to","[10749, 18]",test
6194,Da 5 Bloods,Four African-American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of,"[10752, 18]",test
6702,Shrek the Halls,The Christmas tree isn't the only thing green in this new holiday classic. Shrek is back and trying to get into the spirit of the season. After promising Fiona and the kids a Christmas they'll,"[12, 16, 35, 14, 10751]",test
1526,Marty,"Marty, a butcher who lives in the Bronx with his mother is unmarried at 34. Good-natured but socially awkward he faces constant badgering from family and friends to get married but","[18, 10749]",test
6737,Looney Tunes: Back in Action,"Fed up with all the attention going to Bugs Bunny, Daffy Duck quits Hollywood, teams up with recently-fired stuntman Damien Drake Jr. and embarks on a round-the-world adventure, along with Bugs and","[16, 35, 10751]",test
935,The Spirit of the Beehive,"In 1940, in the immediate aftermath of the Spanish Civil War, a young girl living on the Castilian plain is haunted after attending a screening of","[18, 14]",test
4749,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch,","[878, 28, 53, 12]",test
2642,The Broken Hearts Gallery,Lucy is a young gallery assistant who collects mementos from her relationships. She discovers that she must let go of her,"[35, 10749]",test
141,Innocent Voices,"A young boy, attempting to have a normal childhood in 1980s El Salvador, is caught up in a dramatic","[18, 10752]",test
6091,The United States of Leland,"A withdrawn young man, Leland Fitzgerald is imprisoned for the murder of a mentally disabled boy, who also happened to be the brother of his girlfriend, Becky. As the community struggles to deal with","[80, 18]",test
532,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound","[35, 80]",test
704,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When","[16, 10751, 12]",test
1277,Escape from Alcatraz,"San Francisco Bay, January 18, 1960. Frank Lee Morris is transferred to Alcatraz, a maximum security prison located on a rocky island.","[18, 53]",test
3806,Meet the Robinsons,"Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who","[16, 35, 10751]",test
6470,Kick-Ass 2,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes.","[28, 12, 80]",test
7101,Unfriended: Dark Web,"​When a 20-something finds a cache of hidden files on his new laptop, he and his friends are unwittingly thrust into the depths of","[27, 9648]",test
8133,Prey,A young couple is compelled to leave their Christian missionary station in the Kalahari Desert after being threatened with,"[28, 53, 27]",test
2481,It's Only the End of the World,"Louis, a terminally ill writer, returns home after a long",[18],test
5156,Fire in the Sky,"After clearing brush for the government, a group of men return to town claiming their friend was abducted. Despite","[878, 18, 9648, 53, 14]",test
3418,Naked Lunch,"Blank-faced bug killer Bill Lee and his dead-eyed wife, Joan, like to get high on Bill's pest poisons while lounging with Beat poet pals. After meeting the devilish Dr. Benway, Bill gets a drug made from","[80, 18]",test
7481,El Conde,"After living for over two centuries, Augusto Pinochet is a vampire ready to die…","[14, 35, 27]",test
1109,Imagine Me & You,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that","[18, 35, 10749]",test
9659,Sandy Wexler,When a hapless but dedicated talent manager signs his first client,[35],test
2155,A Monster Calls,12-year-old Conor encounters an ancient tree monster who proceeds to help him,"[14, 12, 10751]",test
9842,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child.,"[14, 35, 10751]",test
1476,Man on Fire,Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at,"[28, 18, 53]",test
2743,Talk to Me,"When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked",[27],test
3742,Chicken Run: Dawn of the Nugget,A band of fearless chickens flock together to save poultry-kind from an,"[10751, 16, 12, 35]",test
2768,Seven Brides for Seven Brothers,"In 1850 Oregon, when a backwoodsman brings a wife home to his","[35, 18, 37]",test
5670,Reminiscence,"Nicolas Bannister, a rugged and solitary veteran living in a near-future Miami flooded by rising seas, is an expert in a dangerous occupation: he offers clients the chance to relive any memory they desire. His life changes when he meets a mysterious young woman named Mae. What begins","[9648, 878]",test
1894,Eraserhead,"First-time father Henry Spencer tries to survive his industrial environment, his angry","[878, 27]",test
3695,Four Lions,Four Lions tells the story of a group of British jihadists who push their abstract dreams of glory to the breaking,"[35, 80, 18]",test
276,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also","[12, 14]",test
389,Heat,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest.,"[80, 18, 28]",test
2500,Monster,An emotionally scarred highway drifter shoots a sadistic trick who,"[80, 18]",test
4675,Sightless,"After an attack renders her blind, Ellen withdraws from the world to recover. But soon she plunges into","[53, 27]",test
5163,The Hunger,"Five-thousand-year-old vampire Miriam promises her lovers the gift of eternal life. When John, her cellist companion for centuries, discovers that he has","[27, 18]",test
7397,Stretch,A hard-luck limo driver struggling to go straight and pay off a debt to his bookie,"[28, 35, 53]",test
1805,The Impossible,"In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from","[18, 53, 36]",test
7148,Deadstream,A disgraced internet personality attempts to win back his followers by livestreaming one night alone in a haunted house. But,"[27, 35]",test
3272,The Lobster,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they","[35, 18, 10749]",test
1741,Braindead,"When a Sumatran rat-monkey bites Lionel Cosgrove's mother, she's transformed into a zombie and begins","[27, 35]",test
992,The Anthem of the Heart,"A young girl had her voice magically taken away so that she would never hurt people with it, but her","[16, 18, 10402, 10749]",test
9001,Ricki and the Flash,"Meryl Streep stars as Ricki Rendazzo, a guitar heroine who made a world of mistakes as she followed her dreams of rock-and-roll stardom.","[35, 18, 10402]",test
3841,Isi & Ossi,"Isi and Ossi couldn't be any more different: She's a billionaire's daughter from Heidelberg, he's a struggling boxer from the nearby town of Mannheim. But when Isi meets Ossi, the two quickly realize that they can take advantage of one another: She dates the broke boxer to provoke her","[10749, 35]",test
1575,Mr. Church,A unique friendship develops when a little girl and her dying mother inherit a cook - Mr.,[18],test
4004,The Night Comes for Us,"After sparing a girl's life during a massacre, an elite","[28, 80, 53]",test
8695,Suburbicon,"In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the","[53, 80, 18, 9648]",test
9457,Earth Girls Are Easy,"In this musical comedy, Valerie is dealing with her philandering fiancé, Ted, when she finds that a trio of aliens have crashed their spaceship into her swimming pool. Once the furry beings are","[35, 878, 10402, 10749]",test
9385,Semi-Pro,"Jackie Moon is the owner, promoter, coach, and star player of the Flint Michigan Tropics of the American Basketball Association (ABA), the worst team in the league. In 1976 before the ABA collapses, the NBA plans to merge with the best teams of",[35],test
8987,Joe's Apartment,A nice guy has just moved to New York and discovers that he,"[35, 14]",test
1415,C.R.A.Z.Y.,"A young French Canadian, one of five boys in a conservative family in the","[35, 18]",test
6478,Hot Rod,"For Rod Kimble, performing stunts is a way of life, even though he is rather accident-prone. Poor Rod cannot even get any respect from his stepfather, Frank, who beats him","[35, 28]",test
9618,Dirty Dancing,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the","[18, 10749]",test
2350,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to","[10751, 16, 12, 35, 14]",test
4942,A Nightmare on Elm Street 3: Dream Warriors,"During a hallucinatory incident, Kristen Parker has her wrists slashed by dream-stalking monster, Freddy Krueger. Her mother, mistaking the wounds","[27, 53, 14]",test
1458,Balkan Line,"After the NATO bombing of Yugoslavia in 1999, the Yugoslav army pulls out of Kosovo region, leaving Serbian people at the mercy of","[18, 28, 10752]",test
7723,Jackass Presents: Bad Grandpa,86-year-old Irving Zisman is on a journey across America with,[35],test
8997,Vanity Fair,"In early 19th century England, ambitious and ruthless orphan Rebecca Sharp advances","[18, 10749]",test
4514,Don't Worry Darling,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when","[878, 9648, 53]",test
8848,A Classic Horror Story,"Five people travelling by camper crash into a tree. When they recover, the road they","[27, 9648]",test
7374,Blown Away,"Blown Away tells the story of Jimmy Dove, who works for the Boston bomb squad. Shortly after Dove leaves the",[28],test
4010,Sleeper,"Miles Monroe, a clarinet-playing health food store proprietor, is revived out of cryostasis 200 years","[35, 878]",test
5486,The Fury of a Patient Man,"Quiet Jose woos cafe worker Ana, but she is",[53],test
7473,Under the Riccione Sun,"While vacationing on the crowded beaches of Riccione, a group of teenagers","[35, 10749]",test
7071,Gemini Man,Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a,"[878, 28, 12, 53]",test
7029,I ♥ Huckabees,"A husband-and-wife team play detective, but not in the traditional sense. Instead, the happy duo helps others","[35, 10749]",test
4653,Twitches,"Twins separated at birth, Camryn and Alex meet by chance for the first time on their 21st birthday and discover they're witches with the power to save their homeland of Coventry","[35, 18, 10751, 14, 10770]",test
3016,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while,"[12, 14, 10749, 10751]",test
8194,Tracers,"Wanted by the mafia, a New York City bike messenger escapes",[28],test
9594,Budapest,Two best friends stuck in boring jobs,[35],test
6034,Hey Arnold! The Movie,Arnold and his friends must recover a stolen document,"[16, 35, 10751, 12, 18, 53]",test
9080,The Smurfs,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle","[16, 10751, 12, 35, 14]",test
5733,Saving Grace,"Unexpectedly widowed, prim and proper housewife Grace Trevethyn finds herself in dire financial straits when she inherits massive debts her late husband had been accruing for years. Faced with losing her","[80, 35]",test
3927,Supernova,"Sam and Tusker, partners of 20 years, are traveling across England in their old RV visiting friends, family and places from their past. Since Tusker was diagnosed with early-onset dementia two years ago, their time together is the most important thing they have.  As","[10749, 18]",test
5580,The Mask of Zorro,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled","[28, 12]",test
2296,One Man Band,"With one coin to make a wish at the piazza fountain, a peasant girl encounters two competing street performers who'd prefer the coin find","[16, 35, 10751, 10402]",test
5976,Four Flies on Grey Velvet,"Roberto, a drummer in a rock band, keeps receiving weird phone calls and being followed by a mysterious man. One night he manages to catch up with his persecutor and tries to get him to talk but in the ensuing struggle he accidentally","[27, 53, 9648]",test
3517,The Bob's Burgers Movie,"When a ruptured water main creates an enormous sinkhole right in front of Bob's Burgers, it blocks the entrance indefinitely and ruins the Belchers’ plans for a successful summer. While Bob and Linda struggle to keep the","[16, 12, 10402, 35, 80, 18, 9648]",test
2050,Total Recall,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company that manufactures","[28, 12, 878]",test
1426,The Discreet Charm of the Bourgeoisie,"In Luis Buñuel’s deliciously satiric masterpiece, an upper-class sextet sits down to dinner but never",[35],test
6691,A Dangerous Method,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as",[18],test
6945,The Gendarme in New York,Sergeant Cruchot and his faithful comrades have been sent,[35],test
728,Guy Ritchie's The Covenant,"During the war in Afghanistan, a local interpreter risks his own","[10752, 28, 53]",test
7850,Haunter,A teenager is stuck in a time loop that is not quite the same each,"[27, 9648, 53]",test
8524,All You Need is Crime,"In the present day, three friends to make ends meet invent a ""criminal tour"" for the places which were scenes of the Banda della Magliana criminal acts, even with vintage",[35],test
4313,Smallfoot,A bright young yeti finds something he thought didn't exist—a human. News of this “smallfoot” throws the simple yeti,"[10751, 35, 12, 16]",test
148,Silenced,"Based on actual events that took place at Gwangju Inhwa School for the hearing-impaired, where young deaf students were",[18],test
4468,I Walked with a Zombie,A nurse in the Caribbean turns to voodoo in hopes of curing,"[9648, 27, 18]",test
2699,"The Good, the Bad, the Weird","The story of three Korean outlaws in 1930s Manchuria and their dealings with the Japanese army and Chinese and Russian bandits. The Good (a bounty hunter), the Bad (","[28, 12, 35, 37]",test
3028,Immortal Beloved,"A chronicle of the life of infamous classical composer Ludwig van Beethoven and his painful struggle with hearing loss. Following Beethoven's death in 1827, his assistant, Schindler, searches for an elusive","[18, 10402, 10749]",test
2474,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a","[16, 10749, 14, 10751]",test
4080,AKA,A steely special ops agent finds his morality put to the test when,[28],test
4455,Babysitting,"Looking for a baby-sitter for the night, Marc Schaudel entrusts his son Remy to the care of his employee Franck, a straight man. But the thing that Marc doesn't know, is that Franck is getting 30 years old this weekend and that his son Remy is a very capricious child. The next day, Marc and his wife",[35],test
732,Accattone,A pimp with no other means to provide for himself finds his,[18],test
9622,102 Dalmatians,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot","[10751, 35]",test
3629,Superman vs. The Elite,The Man of Steel finds himself outshone by a new,"[878, 16, 28]",test
7579,The Belko Experiment,A group of eighty American workers are locked in their office and,"[27, 53]",test
5666,Return of the Living Dead III,Having recently witnessed the horrific results of a top secret project to bring the dead back to,"[27, 10749]",test
1126,Bao,An aging Chinese mother suffering from empty nest syndrome gets another chance at motherhood,"[16, 10751, 14]",test
3446,"Extremely Wicked, Shockingly Evil and Vile","A chronicle of the crimes of Ted Bundy, from the perspective of his longtime","[18, 80]",test
5726,Bad Santa,"You'd better watch out - Santa Claus Willie T. Soke is coming to town, and he doesn't care if you've been naughty or nice. Wille's favorite holiday tradition is to fill his sacks with loot","[18, 35, 80]",test
7407,The Yards,"In the rail yards of Queens, contractors repair and rebuild the city's subway cars. These contracts are lucrative, so graft and corruption are rife. When Leo","[80, 18, 53]",test
5932,The Rebound,"Upon discovering her husband's infidelity, Sandy leaves the suburbs and moves into the city. There, she befriends Aram, a guy whose wife only married him so she could get a green card. Sandy hires Aram to be","[10749, 35]",test
6000,Stir Crazy,"New Yorkers Skip Donahue and Harry Monroe have no jobs and no prospects, so they decide to flee the city and find work elsewhere, landing jobs wearing woodpecker costumes to","[35, 80]",test
3539,The Way We Were,"Opposites attract when, during their college days, Katie Morosky, a politically active Jew, meets Hubbell Gardiner, a feckless WASP. Years later, in the","[18, 10749]",test
2847,Greenland,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the","[28, 12, 53, 878]",test
6716,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered","[28, 12, 53]",test
4167,Bill & Ted's Excellent Adventure,"Bill and Ted are high school buddies starting a band. They are also about to fail their history class—which means Ted would be sent to military school—but receive help from Rufus, a traveller from a future","[12, 35, 878]",test
4963,The Boxtrolls,An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out,"[16, 35, 10751, 14]",test
1456,Sin City,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge,","[80, 53]",test
1387,Running on Empty,"The Popes are a family who haven't been able to use their real identity for years. In the late sixties, the parents set a weapons lab afire in an effort to hinder the government's Vietnam war campaign. Ever since then,","[18, 10749, 80]",test
7015,The Three Caballeros,"For Donald's birthday he receives a box with three gifts inside. The gifts, a movie projector, a","[16, 10751, 10402]",test
2438,Beating Hearts,"Local rebellious teenager Clotaire falls for his schoolmate Jackie, but gang violence leads him to a darker destructive","[10749, 80, 18]",test
8273,Gretel & Hansel,"A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a","[27, 14]",test
6741,Lady and the Tramp II: Scamp's Adventure,"Lady and Tramp's mischievous pup, Scamp, gets fed up with rules and restrictions imposed on him by life in a family, and longs for a wild and free lifestyle. He runs away from home and into the streets where he joins a pack of stray dogs known as the ""Junkyard Dogs."" Buster, the pack's","[10751, 16, 10749, 12]",test
6386,Game of Death,A martial arts movie star must fake his death to,"[18, 28, 53]",test
3406,Boy Erased,"Jared, the son of a Baptist pastor in a small American town, is outed to his parents at age 19. Jared is",[18],test
7635,We're No Angels,Two escaped cons' only prayer to escape is to pass themselves off as priests,"[35, 80]",test
62,Léon: The Professional,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a","[80, 18, 28]",test
9345,Old People,A woman who's returned home with her two kids to attend her sister's,[27],test
